0.0975782	-0.72387207	0.0018582415	0.23074898	-0.14672253	0.008254169	0.004427959	0.02431572	0.0052725077	0.17641486	0.17002323	0.07445774	0.025546132	-0.029852912	-0.17863841	-0.3028175
0.12759219	-0.6943342	-0.028854994	0.33515394	-0.115241595	0.03808533	0.051426888	0.09554436	0.041809194	0.0886754	0.22854662	0.1808367	0.015125664	-0.0833711	-0.26281208	-0.249941
0.1056556	-0.90567875	-0.08272231	0.38058782	-0.13031107	0.0357598	0.10174717	0.105608776	0.069149	0.13379776	0.282796	0.19593456	-0.05422247	-0.06018927	-0.29012856	-0.28247416
0.05028867	-0.7738179	-0.037581164	0.28968513	-0.124608874	0.0103218835	0.0013085934	0.07969757	0.013949244	0.0861568	0.17271428	0.13139565	-0.0055884058	-0.106080756	-0.18159562	-0.29036486
0.14608385	-0.74368215	0.059390172	0.3111858	-0.12209412	-0.078435145	0.025088646	0.03492741	0.049558267	0.20910291	0.104238056	0.15140042	0.0654732	-0.029747277	-0.11198757	-0.3123967
0.086492226	-0.5742921	0.018725468	0.28370988	-0.13440895	0.0286088	0.015493077	0.028371727	0.022468882	0.124056414	0.10434243	0.11300453	-0.0004769793	-0.044265337	-0.17081484	-0.18758097
0.07448425	-0.81961083	-0.040463813	0.3269532	-0.15142149	-0.011646196	0.03214487	0.08335423	0.03959656	0.17491141	0.20305355	0.18380274	-0.0049809893	-0.037775364	-0.17527619	-0.27921885
0.04853845	-0.37374476	0.038686477	0.15193269	-0.103382744	-0.01830786	-0.020481085	0.058125343	-0.02420047	0.102702305	0.09159755	0.029401366	0.023674157	0.011184447	-0.15547977	-0.21400341
0.124212526	-0.70689434	0.0111142	0.2548044	-0.12691633	-0.00037775162	-0.050072398	0.05256354	0.07014253	0.16993392	0.1811822	0.12299008	0.031082273	-0.057348948	-0.1671901	-0.26506785
0.03267801	-0.6313988	-0.020032037	0.37915364	-0.031857494	0.098446585	0.06543953	0.15721248	0.12076064	0.06693223	0.23452784	0.2133629	-0.038745247	-0.12836224	-0.2241973	-0.1394399
0.07225474	-0.3978433	-0.062524036	0.2006867	-0.058570255	0.06364859	0.048447005	0.08182905	0.0912657	0.02263299	0.19079383	0.12462185	0.008200379	-0.06973678	-0.13865654	-0.1620291
0.0928697	-0.5208067	-0.048779115	0.3229179	-0.12701258	-0.046617	0.010941307	0.085144445	0.043333493	0.111719266	0.18086852	0.16159227	-0.024671251	-0.00064220757	-0.20313066	-0.21012469
0.08525682	-0.3965284	0.042698696	0.23660366	-0.0810241	-0.030873906	-0.002588051	0.07650188	0.063079715	0.08996594	0.08289652	0.078554906	-0.022594374	-0.07234658	-0.13047491	-0.21048497
0.16660744	-0.37824374	0.021897402	0.14398623	-0.10478136	-0.049057815	-0.057262786	-0.046132542	-0.0440518	0.17957562	0.036608476	0.064411506	0.08083126	0.012954653	-0.09428371	-0.20361455
0.061102074	-0.6915455	0.017611995	0.22885738	-0.11417586	0.042864714	0.07195613	0.06323045	0.031773176	0.057015836	0.12173314	0.16531667	0.014203	-0.079716645	-0.16090308	-0.19481441
0.10569253	-0.49181804	0.030448578	0.10712573	-0.11883684	0.009978335	-0.0690047	-0.020311946	0.013500177	0.07679825	0.053186238	0.026557852	0.050534435	0.03869521	-0.0967785	-0.22042648
0.13790928	-0.7646369	-0.0154130645	0.2934304	-0.107858434	-0.014609181	-0.042629775	0.04366546	0.0036364484	0.11747181	0.16195123	0.19177888	-0.019524258	-0.057805885	-0.13349445	-0.30353105
0.06539973	-0.39139792	-0.022281496	0.26363012	-0.08970548	-6.7239176e-05	-0.031174708	0.06468223	-0.038729247	0.06855772	0.10357049	0.14761832	-0.019110274	-0.042949516	-0.21416554	-0.22035678
0.11017492	-0.3879792	-0.024596823	0.24376541	-0.055007078	0.00039798865	0.044560716	0.081934385	0.004733086	0.13134098	0.13531257	0.12424353	-0.014849346	-0.0065245675	-0.14198345	-0.11171324
0.039288305	-0.5474644	-0.05305148	0.26612252	-0.012251461	0.053570252	0.006653538	0.1119062	0.05643304	0.099465676	0.1146081	0.17510699	-0.048707798	-0.053186573	-0.10946118	-0.111237854
0.13879953	-0.43421352	0.042846125	0.11110987	-0.14173715	-0.03932245	-0.0041668597	-0.0042386274	-0.009959317	0.0847371	0.058280047	0.07267352	-0.0013586396	0.0561194	-0.08755596	-0.20350488
0.08741334	-0.5670131	-0.010122469	0.1579272	-0.10314902	-0.037631657	-0.030204717	0.08853653	0.049760528	0.11504177	0.07492555	0.072145574	0.015912514	0.01154083	-0.10886554	-0.1518322
-0.03822537	-0.45257595	-0.09908513	0.22676505	-0.040851552	0.10199576	0.04681448	0.13040893	0.06584667	-0.015837248	0.20480588	0.1511133	-0.06548648	-0.097463936	-0.17944257	-0.054153576
0.13788642	-0.31778607	0.06364392	0.052293103	-0.11094031	-0.12664616	-0.05244165	-0.043947566	-0.03610556	0.15345019	0.01942607	-0.013325461	0.08083696	0.04892701	0.031029148	-0.1568388
0.08637716	-0.4782616	-0.025856813	0.1485956	-0.06325951	-0.035908323	0.02503588	-0.010659715	0.020623513	0.122415684	0.12679802	0.09456538	0.058900964	0.025027938	-0.112039104	-0.19393978
0.07412714	-0.5995204	-0.034612373	0.12565903	-0.12674248	0.04127931	0.030372785	0.06327907	-0.0009618714	0.09608413	0.16803586	0.10850295	0.032542836	-0.07310483	-0.1462592	-0.18446627
0.010146819	-0.4317496	-0.006449065	0.18929602	-0.020819655	-0.002198875	0.08637956	0.034641024	0.07880619	0.056569543	0.092444874	0.123061046	-0.045404583	-0.0927364	-0.12436527	-0.11115115
0.13141203	-0.3598417	0.061154917	0.16778763	-0.11224802	-0.039192237	0.022336934	0.034541897	-0.0034102297	0.11167026	0.11144893	0.062298253	0.04937226	-0.020917365	-0.10521947	-0.15126492
0.15105116	-0.36138272	0.04950295	0.14911576	-0.117482685	-0.086534984	-0.0061673606	-0.0709733	-0.010652911	0.09368188	0.06566356	0.0749647	0.024576977	0.07575985	-0.008481787	-0.16407317
0.05954342	-0.52441615	-0.00379982	0.15347691	-0.15751791	-0.029784491	0.0013171488	-0.022750843	0.024186091	0.13545896	0.11425074	0.055739705	0.0155974645	0.035225727	-0.09940131	-0.26384974
0.09568652	-0.546095	-0.02108773	0.17203638	-0.09497918	-0.035712637	-0.060171954	0.08876183	-0.014694289	0.09977976	0.15304548	0.12653278	0.032991175	0.00089652115	-0.17281619	-0.1941029
0.08460131	-0.37157023	-0.00073218974	0.19454701	-0.1312915	-0.021066403	0.010514459	0.021316485	0.014566136	0.081856266	0.10241587	0.09919248	0.020382397	0.0002232951	-0.05788996	-0.19052117
0.13257468	-0.64721704	0.020534255	0.19351423	-0.10803034	-0.056945592	0.0056545627	0.053246517	-0.01671448	0.10326216	0.16863222	0.053805936	-0.023844307	-0.056452744	-0.12650749	-0.19805878
0.079143815	-0.25892663	-0.022684155	0.14638726	-0.08067203	0.0017939575	-0.03145857	0.03669538	-0.024838988	0.11591999	0.03102619	0.014984516	0.004964727	0.026895583	-0.091687165	-0.09011027
0.05967836	-0.36109555	0.0253537	0.069232956	-0.1273087	-0.02028548	-0.03233679	0.060696147	-0.039864525	0.1346227	0.054371275	0.10194604	-0.012900319	-0.04564009	-0.030028075	-0.11479261
2.7001195e-05	-0.6420858	-0.03160508	0.24376482	-0.010533887	0.015342889	0.04990162	0.14036913	0.080600426	0.04805414	0.21636309	0.23523143	-0.046806656	-0.1365378	-0.17767493	-0.1447197
-0.000589215	-0.2004545	-0.046138033	0.13514681	-0.10368204	0.005911719	0.0017884386	0.051451907	0.0786903	0.047459945	0.08484019	0.059842985	-0.023702279	0.0140959555	-0.06535122	-0.08272383
0.006370994	-0.50023353	-0.035517648	0.25357908	-0.02471799	0.015220907	0.012423431	0.09539887	0.056741703	0.0035222934	0.13763368	0.17672598	-0.012306309	-0.075015366	-0.13833031	-0.1404042
0.05744519	-0.23516129	-0.05432077	0.15071607	-0.012761528	0.012003641	-0.037372526	-0.007894088	-0.0058189733	0.058403444	0.068150334	0.0510143	0.046445612	0.011919588	-0.09732515	-0.10560819
-0.014452644	-0.14626017	-0.066269316	0.07060855	0.022843331	0.07316365	0.0025155055	0.031146253	0.044867642	0.049361546	0.0779721	0.10072532	-0.0125570595	-0.00705418	-0.043488197	-0.033586007
0.07453742	-0.22035675	0.02625674	0.15016188	-0.08652996	-0.032173127	-0.012733614	0.0027285486	-0.061487626	0.14853257	0.039992657	0.036974914	0.08910117	0.024097525	-0.013623269	-0.18066987
0.09882967	-0.3090534	0.015076341	0.12494411	-0.074544884	-0.0017114816	0.01629677	0.056190103	-0.010028032	0.044310246	0.08762714	0.04591187	0.0077356175	-0.028701343	-0.08681621	-0.094404906
0.1812096	-0.33270177	0.08938519	0.10670509	-0.14164475	-0.13495119	-0.12056251	-0.042656634	-0.046088863	0.19312054	0.027135268	-0.06990325	0.109071724	0.09673554	-0.0114380615	-0.21635361
0.07642812	-0.33492535	0.021984966	0.20807041	-0.027816197	-0.03642908	0.026937148	0.006616738	0.045719948	0.051359396	0.07154876	0.0479825	0.029371073	0.022058703	-0.16381668	-0.17215832
0.12258502	-0.36263046	-0.0032466769	0.13181992	-0.069521315	-0.020895023	-0.020185897	0.0050295023	0.022853173	0.1382832	0.013266263	0.07738862	0.036510043	0.038743917	-0.10161492	-0.17052694
0.074398085	-0.37562197	0.06870756	0.11225977	-0.14221822	-0.039825458	0.0051813605	-0.010544302	-0.046642426	0.15733191	0.000768504	0.020711735	0.04130062	0.005808789	-0.078573674	-0.21201521
-0.006350712	-0.39184958	-0.10377	0.22983092	0.055840075	0.07927529	0.0629628	0.08611276	0.093565166	0.024842588	0.2307162	0.123274885	-0.101611644	-0.06347764	-0.19607148	-0.0365733
0.04604547	-0.5083988	-0.009317561	0.13481043	-0.109866805	-0.028480673	0.015700314	0.046378322	-0.027044717	0.098294914	0.13486856	0.11702402	0.021662546	0.00376949	-0.15132862	-0.20753649
0.045191497	-0.29231483	0.0042128707	0.14675948	-0.04324704	0.024303181	0.046839632	0.023053763	-0.030175209	0.107467934	-4.3419666e-05	0.026609413	0.038362976	0.045324218	-0.024479017	-0.06325656
-0.03336007	-0.1074803	0.003558266	0.10435375	0.028755866	-0.0143368915	0.0052291085	0.07627185	0.02723341	-0.01644521	0.052661117	0.10906957	-0.07790432	-0.032382738	-0.12048747	-0.0036793374
-0.020520853	-0.43705627	-0.047877252	0.26764366	-0.026407175	0.08206957	0.022806214	0.09347937	0.106888	0.06487026	0.21278208	0.12529217	-0.102104165	-0.13148165	-0.19984762	-0.09111163
-0.062364116	-0.3141481	-0.048767067	0.25430432	0.047134705	0.0602101	0.10465784	0.09311206	0.07321616	-0.035934888	0.1352695	0.16950849	-0.06777346	-0.12700975	-0.18917468	-0.08201192
0.0067977672	-0.34237525	-0.06733394	0.22628999	-0.0023987845	0.0007834775	0.08007841	0.053077627	0.11325418	-0.0015507855	0.13655253	0.12102067	-0.07065757	-0.08515016	-0.18930627	-0.113631286
-0.0028282248	-0.42759898	-0.05308866	0.12182967	-0.037286326	0.056684315	0.07352451	0.12942246	0.06077249	0.037240356	0.1340855	0.12194809	-0.069792315	-0.06798527	-0.18484272	-0.0323606
-0.03274257	-0.34697324	-0.07020688	0.102153346	0.0076446286	-0.015169917	0.036821954	0.08229223	0.048078533	0.00030350557	0.07910558	0.121430464	0.0021022977	-0.06962968	-0.078638464	-0.12219613
-0.017620865	0.0048470804	-0.060143646	0.062206108	0.006240512	0.007247348	0.087728	0.059124734	0.019181697	-0.00090589846	0.09099906	0.0876006	-0.053995475	-0.052562926	-0.03998478	0.005312909
0.0010615862	-0.28462273	-0.040084217	0.19733746	0.0030632368	0.029958144	-0.0015053274	0.044331037	0.022819791	0.041934505	0.071264975	0.04739581	-0.010764878	-0.08217543	-0.08162723	-0.13079496
0.041126225	-0.19129144	-0.00012573236	0.024865674	-0.03437998	-0.027709376	-0.016886668	0.005737381	-0.031973336	0.06603955	0.03648496	-0.00478567	0.043398056	-0.0032554793	-0.04480343	-0.10009492
0.066288084	-0.49570975	0.02850054	0.13484474	-0.1553733	-0.038700674	-0.049434237	0.02441021	0.017525278	0.10635484	0.09926839	0.0630354	0.018900657	-0.012599092	-0.13537195	-0.24979964
-0.067521915	-0.24539857	-0.09196402	0.2152259	0.09713455	0.08924147	0.12096546	0.13631208	0.09484602	-0.06260804	0.2523012	0.2178658	-0.15002672	-0.18444538	-0.20318459	-0.00547516
0.23293294	-0.20587212	0.11923889	0.06559386	-0.23178084	-0.08242574	-0.12991972	-0.162363	-0.14220999	0.1845716	-0.055796903	-0.076745406	0.08797491	0.16613594	0.011096173	-0.26157057
0.10887854	-0.15476784	0.057125866	0.09457791	-0.09290092	0.009943743	0.008854166	-0.012201597	-0.018422358	0.07028716	0.02800713	-0.030144572	0.071884856	0.03344782	-0.031180942	-0.1390728
0.0058238343	-0.43664068	-0.05280053	0.25103363	-0.011201783	0.09828967	0.05243165	0.11931567	0.09748921	-0.006808258	0.17158432	0.1658178	-0.072141185	-0.065642335	-0.16316459	-0.06882402
0.20703942	-0.4575353	0.0764859	0.034819458	-0.23231673	-0.085394286	-0.1411559	-0.13480523	-0.098540194	0.14528802	-0.06972603	-0.035426166	0.13425364	0.08850718	-0.012485933	-0.21492462
0.0046149846	-0.25603852	-0.06445917	0.13506365	0.008120084	0.0029979073	0.07571876	0.041920424	0.082072295	-0.008321439	0.13285123	0.12573676	-0.034403715	-0.016720008	-0.056300648	-0.050366834
0.021828018	-0.6647028	0.035648752	0.242249	-0.05068935	0.037785664	-0.0052774474	0.022617318	-0.010053905	0.057812665	0.1343698	0.1458159	-0.0131988805	-0.0496183	-0.1667546	-0.20125575
0.047506604	-0.13371846	-0.024393251	0.11473241	-0.020009791	0.011244668	0.04380687	0.024855535	0.011772866	0.03319766	0.12502733	0.06601869	-0.045303192	-0.01691405	-0.14372931	-0.027080318
0.054813262	-0.28085345	0.01293565	0.11126155	-0.031311918	0.014382165	0.031340595	-0.0018222225	0.0010064375	0.1048845	0.043679107	0.018512638	0.0033235021	0.032231506	-0.055417668	-0.12588002
-0.07686043	-0.12274735	-0.059948828	0.12051462	-0.017794877	0.0007427104	0.032254025	0.055885337	0.085146666	0.011422388	0.12367933	0.07090749	-0.014372446	-0.11571043	-0.055021834	-0.022493178
0.12456827	-0.42444158	0.10241799	0.07480143	-0.07467304	-0.08530941	-0.061670776	-0.020277662	-0.021821437	0.08946987	0.012547684	0.021789037	0.08603757	0.11061785	-0.03987052	-0.1529718
0.07104806	-0.1895235	-0.022840993	0.13750923	-0.04949765	0.0045115403	-0.005593303	-0.008385107	-0.030481417	0.03284297	0.08092838	-0.006638874	0.033465497	0.022082547	-0.10450783	-0.12439557
0.13926068	-0.30487403	0.070283756	0.06343273	-0.12595326	-0.1298199	-0.10268978	-0.060234055	-0.13144003	0.15301302	-0.006394844	-0.027965339	0.08023695	0.049699396	0.06588794	-0.17537314
0.010867278	-0.14679435	-0.018992724	0.10660889	-0.002477349	-0.006735247	-0.001865895	0.099652484	-0.002474889	-0.048830964	0.058389727	0.08761142	-0.06354471	-0.074650206	-0.12824437	-0.0069250553
-0.1250515	-0.42596683	-0.15524355	0.23602423	0.078081995	0.08577923	0.12609804	0.21023156	0.18652888	-0.099722885	0.18712512	0.21378519	-0.13130493	-0.20206483	-0.22508946	-0.0036022963
0.07319841	-0.16829172	-0.021874925	-0.013531117	-0.060208026	-0.06291432	0.0049422937	-0.007553015	0.042893756	0.0200465	0.04212734	0.037365776	0.0037990313	-0.016084949	0.0069267196	-0.041331846
0.094022915	-0.1692471	0.04187491	0.038101684	-0.11872251	-0.059494164	-0.030449448	-0.056997817	-0.02670459	0.10851333	0.026376946	-0.005205795	0.008657512	0.028774368	-0.0039552376	-0.14611733
0.13181098	-0.38265398	0.05975046	0.055248536	-0.09962429	-0.08631641	-0.092001915	-0.04890936	-0.012463797	0.082808785	-0.02273631	0.0148426	0.039139275	0.09674489	-0.026241656	-0.1260822
0.07422817	-0.25765437	-0.03220663	0.14464824	-0.08157118	0.021838734	-0.040524174	0.0050693075	0.039581988	0.075047545	0.06928542	0.024548477	0.061974023	0.046509568	-0.04818075	-0.09906145
-0.045378502	-0.3130086	-0.079545334	0.25457594	-0.00057580974	0.05548828	0.08590165	0.055436775	0.052069232	-0.014838773	0.20630485	0.12405877	-0.047855325	-0.10775566	-0.21019621	-0.06693483
0.31093854	-0.027886616	0.3155182	-0.35199845	-0.3186655	-0.33663353	-0.27747196	-0.34919015	-0.42729083	0.38323316	-0.39736906	-0.42564127	0.36658052	0.39532527	0.39850178	-0.3090977
-0.04911816	-0.33856207	-0.049476344	0.10984549	-0.03035525	0.06792745	0.041170232	0.061895747	0.06727482	-0.061783846	0.08091178	0.112806864	-0.084503636	-0.097254924	-0.09288705	-0.08268563
-0.019358	-0.030149987	-0.04855997	0.042317823	-0.000102281454	-0.011748172	0.0063150143	0.021111188	-0.001528171	0.05624464	0.058851067	0.030156227	-0.043769043	-0.051234085	-0.08395382	-0.039004143
